Line Item Quantity,Line Item Value,Pack Price,Unit Price,LineItemInsurance,Delay,Shipment Mode
4,68.56,17.14,0.06,0.07,0,Ground_Sea
11440,392392.0,34.3,0.29,846.0,-205,Air_All
161,1063.65,6.61,0.11,1.09,0,Ground_Sea
3,62.04,20.68,0.07,0.07,59,Ground_Sea
44,532.12,12.09,0.4,0.55,0,Ground_Sea
3,66.2,22.07,0.07,0.07,0,Ground_Sea
5049,19974.44,3.96,0.13,39.15,59,Ground_Sea
31,798.55,25.76,0.21,0.99,0,Ground_Sea
24,329.7,13.74,0.23,0.34,0,Ground_Sea
10,170.44,17.04,0.19,0.18,0,Ground_Sea
8000,375880.98,46.99,0.39,736.73,-59,Ground_Sea
1131,17468.66,15.45,0.52,21.61,-116,Ground_Sea
146,964.58,6.61,0.11,0.99,-178,Ground_Sea
265,2609.69,9.85,0.16,3.23,0,Ground_Sea
300,753.67,2.51,0.01,1.48,59,Ground_Sea
10000,173493.01,17.35,0.58,340.05,59,Ground_Sea
10,177.47,17.75,0.3,0.18,0,Ground_Sea
40,380.0,9.5,0.16,0.82,0,Air_All
17952,170544.0,9.5,0.32,200.73,178,Air_All
1000,125000.0,125.0,1.25,269.5,0,Ground_Sea
4,20.72,5.18,0.09,0.03,0,Ground_Sea
500,3894.27,7.79,0.04,7.63,0,Ground_Sea
3,90.63,30.21,1.01,0.09,0,Ground_Sea
7,105.7,15.1,0.5,0.13,-116,Ground_Sea
12,212.96,17.75,0.3,0.22,89,Ground_Sea
500,1368.58,2.74,0.01,2.68,0,Ground_Sea
45,1175.15,26.11,0.44,1.45,0,Ground_Sea
10,182.5,18.25,0.2,0.19,0,Ground_Sea
2700,52283.01,19.36,0.65,112.72,0,Ground_Sea
12,261.97,21.83,0.73,0.27,0,Ground_Sea
564,5502.98,9.76,0.16,6.81,0,Ground_Sea
40,1303.06,32.58,0.36,2.81,0,Ground_Sea
16585,298530.0,18.0,0.6,306.89,0,Air_All
3700,98942.55,26.74,0.89,193.93,178,Ground_Sea
9,27.05,3.01,0.1,0.03,0,Ground_Sea
109350,1038825.0,9.5,0.32,1222.7,-59,Ground_Sea
4,27.35,6.84,0.03,0.03,-116,Ground_Sea
100,2326.0,23.26,0.78,2.88,0,Air_All
610,8082.5,13.25,0.44,17.43,-264,Air_All
35,959.72,27.42,0.11,1.19,0,Ground_Sea
7610,49236.7,6.47,0.22,81.24,127,Ground_Sea
21,357.92,17.04,0.19,0.37,0,Ground_Sea
6,102.14,17.02,0.57,0.13,0,Ground_Sea
1,4.97,4.97,0.06,0.01,0,Ground_Sea
24,632.85,26.37,0.29,0.78,0,Ground_Sea
2,30.85,15.42,0.51,0.04,0,Ground_Sea
300,18240.0,60.8,0.51,21.47,0,Air_All
110,3051.72,27.74,0.92,5.98,-118,Ground_Sea
306,6369.4,20.82,0.69,7.88,-145,Ground_Sea
19,592.65,31.19,0.52,0.61,178,Ground_Sea
50,1528.18,30.56,1.02,1.89,0,Ground_Sea
486,10116.11,20.82,0.69,12.51,0,Ground_Sea
1,59.67,59.67,0.22,0.06,0,Ground_Sea
30,1972.56,65.75,1.1,2.03,0,Ground_Sea
2292,3506.76,1.53,0.01,4.13,-59,Air_All
76,5844.58,76.9,0.64,7.23,0,Ground_Sea
212,2720.61,12.83,0.05,3.37,0,Ground_Sea
3,19.82,6.61,0.11,0.02,-207,Ground_Sea
3300,4983.0,1.51,0.01,5.12,0,Ground_Sea
13429,67145.0,5.0,0.08,79.03,205,Air_All
6387,121664.04,19.05,0.64,238.46,16,Ground_Sea
83,1624.98,19.58,0.33,2.01,0,Ground_Sea
18,561.46,31.19,0.52,0.58,0,Ground_Sea
8,38.34,4.79,0.08,0.05,-116,Ground_Sea
17,91.92,5.41,0.02,0.09,0,Ground_Sea
65,429.44,6.61,0.11,0.44,0,Ground_Sea
3,15.5,5.17,0.02,0.02,-207,Ground_Sea
3,59.03,19.68,0.66,0.06,0,Ground_Sea
60,935.76,15.6,0.52,0.96,89,Ground_Sea
1,27.51,27.51,0.23,0.03,0,Ground_Sea
6,31.01,5.17,0.02,0.03,-207,Ground_Sea
2500,14939.06,5.98,0.1,32.21,0,Ground_Sea
2,51.37,25.68,0.43,0.06,-119,Ground_Sea
450,10467.0,23.26,0.78,12.32,30,Air_All
215,7040.78,32.75,0.55,8.71,0,Ground_Sea
944,22658.01,24.0,0.24,44.41,89,Ground_Sea
1056,17046.74,16.14,0.16,33.41,30,Ground_Sea
25,184.76,7.39,0.03,0.23,0,Ground_Sea
500,14278.99,28.56,0.95,27.99,0,Ground_Sea
27,478.2,17.71,0.07,0.49,0,Ground_Sea
27,864.0,32.0,1.6,1.02,0,Air_All
600,16040.17,26.73,0.89,31.44,0,Ground_Sea
768,12726.75,16.57,0.55,15.74,0,Ground_Sea
17,91.92,5.41,0.02,0.09,0,Ground_Sea
440,1734.76,3.94,0.07,1.78,0,Ground_Sea
18,59.69,3.32,0.11,0.07,0,Ground_Sea
19,406.76,21.41,0.36,0.42,-207,Ground_Sea
1,19.68,19.68,0.66,0.02,89,Ground_Sea
59,1535.78,26.03,0.29,1.9,0,Ground_Sea
24,72.14,3.01,0.1,0.07,178,Ground_Sea
20,389.71,19.49,0.65,0.48,-116,Ground_Sea
34,620.49,18.25,0.2,0.64,0,Ground_Sea
4011,72198.0,18.0,0.6,74.22,0,Air_All
6690,26864.85,4.02,0.13,52.66,0,Ground_Sea
328,976.49,2.98,0.1,1.0,0,Ground_Sea
80,2666.08,33.33,0.37,5.75,0,Ground_Sea
16,349.87,21.87,0.73,0.43,0,Ground_Sea
524,15533.57,29.64,0.49,15.97,0,Ground_Sea
3,149.56,49.85,0.83,0.15,-207,Ground_Sea
85,1985.58,23.36,0.26,2.46,-116,Ground_Sea
39,439.52,11.27,0.38,0.45,0,Ground_Sea
210,5097.32,24.27,0.1,6.31,-116,Ground_Sea
28,220.91,7.89,0.03,0.27,0,Ground_Sea
12,264.95,22.08,0.25,0.27,0,Ground_Sea
168,3709.29,22.08,0.25,4.59,-116,Ground_Sea
6424,32120.0,5.0,0.08,37.81,205,Air_All
620,6417.0,10.35,0.12,13.84,0,Air_All
45,3471.61,77.15,1.29,4.29,0,Ground_Sea
500,14105.11,28.21,0.94,30.41,0,Ground_Sea
87,2241.1,25.76,0.21,2.77,0,Ground_Sea
5000,101541.09,20.31,0.34,199.02,0,Ground_Sea
7,119.16,17.02,0.57,0.15,0,Ground_Sea
56352,183144.0,3.25,0.11,215.56,0,Air_All
30,2542.45,84.75,0.31,3.15,0,Ground_Sea
8,134.55,16.82,0.56,0.17,0,Ground_Sea
97,6627.47,68.32,1.14,8.2,-116,Ground_Sea
2,31.89,15.94,0.05,0.03,0,Ground_Sea
14,247.96,17.71,0.07,0.25,-207,Ground_Sea
6,38.64,6.44,0.11,0.05,0,Ground_Sea
2285,40375.94,17.67,0.59,79.14,0,Ground_Sea
121,2368.94,19.58,0.33,2.93,0,Ground_Sea
8000,36968.24,4.62,0.08,72.46,0,Ground_Sea
33,1645.14,49.85,0.83,1.69,0,Ground_Sea
5,76.23,15.25,0.51,0.08,0,Ground_Sea
7,137.73,19.68,0.66,0.14,178,Ground_Sea
78,522.23,6.7,0.03,0.65,-116,Ground_Sea
56,369.98,6.61,0.11,0.38,-207,Ground_Sea
13,242.73,18.67,0.31,0.3,0,Ground_Sea
55536,449841.6,8.1,0.13,529.46,0,Ground_Sea
100,2326.0,23.26,0.78,2.74,0,Air_All
30,330.11,11.0,0.13,0.71,-148,Ground_Sea
118,8980.79,76.11,1.27,11.11,0,Ground_Sea
240,11495.46,47.9,1.6,24.78,87,Ground_Sea
40000,400800.0,10.02,0.04,864.12,-118,Air_All
9,137.45,15.27,0.51,0.14,0,Ground_Sea
31,244.58,7.89,0.03,0.3,0,Ground_Sea
27,479.17,17.75,0.3,0.49,0,Ground_Sea
5,117.26,23.45,0.08,0.15,-89,Ground_Sea
5,249.26,49.85,0.83,0.26,-178,Ground_Sea
12,59.62,4.97,0.06,0.07,0,Ground_Sea
2653,84896.0,32.0,1.6,87.27,0,Air_All
10,217.06,21.71,0.72,0.27,-145,Ground_Sea
600,11761.67,19.6,0.65,23.05,0,Ground_Sea
3,151.99,50.66,0.84,0.16,0,Ground_Sea
225,5964.4,26.51,0.44,7.02,59,Ground_Sea
39,1523.85,39.07,0.33,1.89,0,Ground_Sea
31,1545.41,49.85,0.83,1.59,116,Ground_Sea
19,626.77,32.99,0.55,0.78,0,Ground_Sea
8,136.35,17.04,0.19,0.14,116,Ground_Sea
8,141.69,17.71,0.07,0.15,0,Ground_Sea
400,9304.0,23.26,0.78,11.51,-88,Air_All
52516,236847.16,4.51,0.15,510.64,5,Ground_Sea
3,73.53,24.51,0.1,0.08,0,Ground_Sea
18,1254.77,69.71,0.58,1.29,89,Ground_Sea
2855,103236.8,36.16,0.3,222.58,-155,Air_All
334,11131.8,33.33,1.11,13.77,0,Ground_Sea
62,1597.1,25.76,0.21,1.98,0,Ground_Sea
273,6169.93,22.6,0.75,7.63,0,Ground_Sea
48,1199.64,24.99,0.08,1.48,-236,Ground_Sea
125247,567368.91,4.53,0.15,1223.25,30,Ground_Sea
123,1348.43,10.96,0.13,2.64,0,Ground_Sea
180,3052.8,16.96,0.09,6.58,0,Air_All
143,3866.47,27.04,0.11,4.78,0,Ground_Sea
51,795.4,15.6,0.52,0.82,207,Ground_Sea
8,46.26,5.78,0.1,0.05,0,Ground_Sea
3,19.05,6.35,0.08,0.02,88,Ground_Sea
46,470.75,10.23,0.17,0.92,118,Ground_Sea
3,47.7,15.9,0.26,0.05,0,Ground_Sea
120,822.0,6.85,0.11,0.97,-30,Air_All
257,4298.6,16.73,0.56,5.32,0,Ground_Sea
4500,12317.21,2.74,0.01,24.14,0,Ground_Sea
1200,5558.6,4.63,0.08,11.98,87,Ground_Sea
39,471.65,12.09,0.4,0.48,0,Ground_Sea
53,3422.75,64.58,1.08,4.23,-116,Ground_Sea
26,506.63,19.49,0.65,0.52,0,Ground_Sea
9600,96000.0,10.0,0.33,112.99,0,Air_All
2,51.19,25.6,0.21,0.05,-207,Ground_Sea
88,4713.55,53.56,0.89,4.85,0,Ground_Sea
140,280.0,2.0,0.07,0.33,-119,Air_All
1022,3808.14,3.73,0.06,4.71,-116,Ground_Sea
500,2112.45,4.22,0.14,4.14,0,Ground_Sea
1300,72150.0,55.5,0.92,74.17,0,Air_All
22,433.8,19.72,0.33,0.54,0,Ground_Sea
3,21.46,7.15,0.03,0.02,0,Ground_Sea
5300,9540.0,1.8,0.03,11.23,60,Air_All
6304,129614.89,20.56,0.69,160.33,0,Ground_Sea
9,196.47,21.83,0.73,0.2,-178,Ground_Sea
10,234.38,23.44,0.78,0.24,0,Ground_Sea
13,287.28,22.1,0.37,0.34,59,Ground_Sea
55,1833.08,33.33,1.11,2.27,0,Ground_Sea
70,3749.42,53.56,0.89,3.85,0,Ground_Sea
2500,37672.35,15.07,0.5,46.6,0,Ground_Sea
44,311.64,7.08,0.03,0.39,-116,Ground_Sea
80,731.44,9.14,0.15,0.75,0,Ground_Sea
25,659.22,26.37,0.29,0.82,0,Ground_Sea
13,230.24,17.71,0.07,0.24,-178,Ground_Sea
27,1498.82,55.51,0.21,1.54,-207,Ground_Sea
500,3093.93,6.19,0.03,6.67,0,Ground_Sea
12,425.03,35.42,0.3,0.44,89,Ground_Sea
23,408.18,17.75,0.3,0.42,0,Ground_Sea
12,209.09,17.42,0.58,0.25,59,Ground_Sea
16,392.16,24.51,0.1,0.4,0,Ground_Sea
3,70.76,23.59,0.26,0.07,0,Ground_Sea
98,2214.85,22.6,0.75,2.74,0,Ground_Sea
55,1814.33,32.99,0.55,2.24,0,Ground_Sea
60,935.7,15.6,0.52,0.96,0,Ground_Sea
8,134.55,16.82,0.56,0.17,0,Ground_Sea
200,6400.0,32.0,1.6,7.92,0,Air_All
82,5009.96,61.1,1.02,5.9,59,Ground_Sea
60,1327.39,22.12,0.74,2.6,0,Ground_Sea
9,196.8,21.87,0.73,0.24,0,Ground_Sea
276,6187.92,22.42,0.75,12.13,-175,Air_All
39878,265188.7,6.65,0.22,437.56,-56,Ground_Sea
14,111.95,8.0,0.03,0.14,0,Ground_Sea
51,466.28,9.14,0.15,0.48,207,Ground_Sea
608,5932.29,9.76,0.16,7.34,0,Ground_Sea
182,541.83,2.98,0.1,0.67,-116,Ground_Sea
5700,10260.0,1.8,0.03,12.08,178,Air_All
3000,9900.0,3.3,0.11,11.65,235,Air_All
2196,20862.0,9.5,0.32,24.55,60,Air_All
1020,54784.2,53.71,0.9,107.38,236,Air_All
62,1549.54,24.99,0.21,1.92,0,Ground_Sea
20,1599.83,79.99,1.33,1.64,89,Ground_Sea
40,431.92,10.8,0.13,0.85,178,Ground_Sea
408,1608.59,3.94,0.07,1.99,-116,Ground_Sea
1043,17283.85,16.57,0.55,21.38,0,Ground_Sea
621,12768.22,20.56,0.69,15.79,0,Ground_Sea
17,368.99,21.71,0.72,0.46,0,Ground_Sea
6907,124326.0,18.0,0.6,146.33,0,Air_All
920,25777.7,28.02,0.47,31.89,-116,Ground_Sea
27,620.91,23.0,0.38,0.64,0,Ground_Sea
1021,23275.52,22.8,0.1,28.79,0,Ground_Sea
23,592.47,25.76,0.21,0.73,0,Ground_Sea
33,650.7,19.72,0.33,0.8,0,Ground_Sea
50,3857.34,77.15,1.29,4.77,0,Ground_Sea
37,1874.52,50.66,0.84,1.93,0,Ground_Sea
3500,152545.53,43.58,0.36,298.99,0,Ground_Sea
86,6545.32,76.11,1.27,8.1,0,Ground_Sea
3,64.23,21.41,0.36,0.07,-207,Ground_Sea
2,36.18,18.09,0.3,0.04,0,Ground_Sea
2,46.9,23.45,0.08,0.06,-234,Ground_Sea
3,91.69,30.56,1.02,0.11,0,Ground_Sea
28907,192231.55,6.65,0.22,317.18,-21,Ground_Sea
420,7123.2,16.96,0.09,8.38,0,Air_All
104,2036.11,19.58,0.33,2.52,0,Ground_Sea
124,3352.74,27.04,0.11,4.15,0,Ground_Sea
400,12800.0,32.0,1.6,15.07,0,Air_All
120,1897.36,15.81,0.07,4.09,0,Ground_Sea
4,92.5,23.12,0.08,0.1,88,Ground_Sea
11,240.14,21.83,0.73,0.25,-207,Ground_Sea
2,10.34,5.17,0.09,0.01,59,Ground_Sea
300,2040.28,6.8,0.03,4.0,0,Ground_Sea
189,6189.33,32.75,0.55,7.66,-145,Ground_Sea
88,1722.87,19.58,0.33,2.13,0,Ground_Sea
517,2812.74,5.44,0.02,3.48,0,Ground_Sea
225,4157.82,18.48,0.31,5.14,0,Ground_Sea
11,370.96,33.72,1.12,0.46,0,Ground_Sea
26,777.92,29.92,1.0,0.8,0,Ground_Sea
700,910.0,1.3,0.01,1.13,0,Air_All
7242,148900.86,20.56,0.69,184.19,0,Ground_Sea
38400,107136.0,2.79,0.05,230.99,26,Ground_Sea
33,844.57,25.59,0.21,0.87,0,Ground_Sea
8,122.18,15.27,0.51,0.13,0,Ground_Sea
164,1380.88,8.42,0.14,2.28,0,Ground_Sea
10,234.38,23.44,0.78,0.24,0,Ground_Sea
50,2700.0,54.0,0.9,2.78,0,Air_All
87018,394191.54,4.53,0.15,849.88,61,Ground_Sea
300,6978.0,23.26,0.78,8.21,-60,Air_All
18,911.9,50.66,0.84,0.94,0,Ground_Sea
19,243.66,12.82,0.21,0.25,-178,Ground_Sea
36,987.14,27.42,0.11,1.22,0,Ground_Sea
350,10787.0,30.82,0.1,12.7,0,Air_All
275,4974.52,18.09,0.3,5.11,0,Ground_Sea
20,256.48,12.82,0.21,0.26,0,Ground_Sea
15080,165276.8,10.96,0.37,169.9,0,Ground_Sea
20,66.33,3.32,0.11,0.08,0,Ground_Sea
1,25.59,25.59,0.21,0.03,116,Ground_Sea
114,7956.64,69.8,1.16,9.84,0,Ground_Sea
936,1825.2,1.95,0.01,1.88,-88,Air_All
22700,71505.0,3.15,0.1,84.16,0,Air_All
320,3312.0,10.35,0.12,7.14,0,Air_All
4,93.81,23.45,0.08,0.12,-89,Ground_Sea
13,283.8,21.83,0.73,0.29,116,Ground_Sea
6,366.99,61.16,1.02,0.38,0,Ground_Sea
3,47.7,15.9,0.26,0.05,-207,Ground_Sea
44,1276.0,29.0,1.45,1.79,-119,Air_All
265,4896.7,18.48,0.31,6.06,0,Ground_Sea
76554,181432.98,2.37,0.04,391.17,32,Ground_Sea
2000,19410.49,9.71,0.16,38.04,0,Ground_Sea
42,870.41,20.72,0.09,1.08,0,Ground_Sea
29672,524304.06,17.67,0.59,1027.64,-29,Ground_Sea
12,789.03,65.75,1.1,0.81,0,Ground_Sea
50,3857.34,77.15,1.29,4.77,0,Ground_Sea
8,121.46,15.18,0.25,0.26,0,Ground_Sea
32,790.81,24.71,0.41,0.81,0,Ground_Sea
6,91.48,15.25,0.51,0.09,178,Ground_Sea
191,4145.72,21.71,0.09,4.88,59,Ground_Sea
4910,18698.88,3.81,0.13,36.65,89,Ground_Sea
46,1196.97,26.02,0.29,1.48,-145,Ground_Sea
30,846.07,28.2,0.94,1.82,0,Ground_Sea
8,136.19,17.02,0.57,0.17,0,Ground_Sea
11,332.32,30.21,1.01,0.34,178,Ground_Sea
58,1068.21,18.42,0.61,1.32,-116,Ground_Sea
36,228.01,6.33,0.03,0.27,59,Ground_Sea
100,4835.18,48.35,0.16,9.48,0,Ground_Sea
6,132.03,22.0,0.37,0.14,89,Ground_Sea
7,174.67,24.95,0.42,0.18,0,Ground_Sea
2,31.73,15.86,0.26,0.04,0,Ground_Sea
91,6925.86,76.11,1.27,8.57,0,Ground_Sea
9572,43169.72,4.51,0.15,93.07,53,Ground_Sea
757,11261.49,14.88,0.5,13.93,-116,Ground_Sea
4,88.27,22.07,0.07,0.09,0,Ground_Sea
47,971.91,20.68,0.17,1.14,59,Ground_Sea
11640,24676.8,2.12,0.01,53.2,0,Ground_Sea
6658,94179.41,14.15,0.24,116.5,0,Ground_Sea
73,667.44,9.14,0.15,0.69,89,Ground_Sea
100,200.0,2.0,0.07,0.24,0,Air_All
230,959.89,4.17,0.14,2.07,0,Ground_Sea
11,56.85,5.17,0.02,0.06,0,Ground_Sea
8,136.19,17.02,0.57,0.17,0,Ground_Sea
6,144.28,24.05,0.1,0.18,-116,Ground_Sea
911,14646.84,16.08,0.54,18.12,0,Ground_Sea
42131,280171.15,6.65,0.22,462.28,198,Ground_Sea
50,1636.37,32.73,0.36,3.53,-207,Ground_Sea
26,493.97,19.0,0.08,0.51,0,Ground_Sea
10,249.54,24.95,0.42,0.26,178,Ground_Sea
67,1321.12,19.72,0.33,1.63,0,Ground_Sea
64,987.12,15.42,0.51,1.22,0,Ground_Sea
1700,4270.78,2.51,0.01,8.37,65,Ground_Sea
36,1800.0,50.0,0.28,2.23,0,Air_All
200,9382.78,46.91,1.56,20.23,-207,Ground_Sea
23,502.94,21.87,0.73,0.62,0,Ground_Sea
34,932.3,27.42,0.11,1.15,0,Ground_Sea
2,44.13,22.06,0.07,0.05,0,Ground_Sea
4,20.67,5.17,0.02,0.02,-178,Ground_Sea
9,143.1,15.9,0.26,0.15,-207,Ground_Sea
91,2074.51,22.8,0.1,2.57,0,Ground_Sea
7,126.22,18.03,0.3,0.13,0,Ground_Sea
10,164.62,16.46,0.27,0.35,0,Ground_Sea
135,3650.16,27.04,0.11,4.52,0,Ground_Sea
200,1213.75,6.07,0.1,2.62,59,Ground_Sea
40,656.64,16.42,0.07,1.42,0,Ground_Sea
140,3996.98,28.55,0.95,7.83,0,Ground_Sea
120,866.06,7.22,0.04,1.87,0,Ground_Sea
545,13007.18,23.87,0.27,16.09,0,Ground_Sea
446,10825.73,24.27,0.1,11.13,0,Ground_Sea
11,240.14,21.83,0.73,0.25,0,Ground_Sea
2500,80000.0,32.0,1.6,82.24,-59,Air_All
220,7811.75,35.51,0.15,9.66,0,Ground_Sea
94,6070.54,64.58,1.08,7.51,-116,Ground_Sea
53,1337.93,25.24,0.42,1.66,0,Ground_Sea
12000,120240.0,10.02,0.04,259.24,-169,Air_All
14,472.13,33.72,1.12,0.58,0,Ground_Sea
47,857.74,18.25,0.2,0.88,0,Ground_Sea
11440,205920.0,18.0,0.6,211.69,89,Air_All
77,1608.43,20.89,0.23,1.89,59,Ground_Sea
1021,7656.67,7.5,0.12,9.47,0,Ground_Sea
131,398.4,3.04,0.1,0.49,0,Ground_Sea
133,3075.65,23.13,0.19,3.16,0,Ground_Sea
2890,17166.6,5.94,0.1,20.21,0,Air_All
3,6.49,2.16,0.07,0.01,-207,Ground_Sea
6,71.03,11.84,0.39,0.07,0,Ground_Sea
20,310.55,15.53,0.06,0.67,-207,Ground_Sea
450,10244.69,22.77,0.38,22.09,0,Ground_Sea
100,2326.0,23.26,0.78,2.39,89,Air_All
4,120.98,30.24,0.5,0.15,-145,Ground_Sea
3,93.57,31.19,0.52,0.1,0,Ground_Sea
4,54.01,13.5,0.45,0.06,59,Ground_Sea
1620,51840.0,32.0,1.6,61.02,0,Air_All
99,328.31,3.32,0.11,0.41,0,Ground_Sea
1600,41783.61,26.11,0.44,81.9,0,Ground_Sea
20,256.48,12.82,0.21,0.26,-207,Ground_Sea
8,157.41,19.68,0.66,0.16,0,Ground_Sea
6,85.31,14.22,0.47,0.09,-178,Ground_Sea
40,2220.0,55.5,0.92,2.28,0,Air_All
1,25.69,25.69,0.43,0.03,-119,Ground_Sea
1152,34884.66,30.28,0.5,43.15,0,Ground_Sea
9070,163260.0,18.0,0.6,167.83,0,Air_All
20,143.05,7.15,0.03,0.15,178,Ground_Sea
5,124.77,24.95,0.42,0.13,207,Ground_Sea
4500,20364.96,4.53,0.08,39.92,0,Ground_Sea
100,3988.5,39.88,0.66,8.6,0,Ground_Sea
4,26.78,6.7,0.03,0.03,0,Ground_Sea
11,240.14,21.83,0.73,0.25,0,Ground_Sea
8,122.18,15.27,0.51,0.13,0,Ground_Sea
38,428.22,11.27,0.38,0.44,116,Ground_Sea
129183,351377.76,2.72,0.05,579.77,177,Ground_Sea
2,46.9,23.45,0.08,0.06,0,Ground_Sea
288,717.12,2.49,0.04,0.89,0,Air_All
3,53.24,17.75,0.3,0.05,0,Ground_Sea
4,60.99,15.25,0.51,0.06,0,Ground_Sea
14,300.08,21.43,0.36,0.31,116,Ground_Sea
33476,70969.12,2.12,0.01,153.01,0,Ground_Sea
122743,303175.21,2.47,0.04,653.65,58,Ground_Sea
251,4996.06,19.9,0.66,6.18,0,Ground_Sea
45,1102.97,24.51,0.1,1.13,178,Ground_Sea
24,329.7,13.74,0.23,0.34,0,Ground_Sea
203,3395.39,16.73,0.56,4.2,0,Ground_Sea
45,3104.58,68.99,1.15,3.19,0,Ground_Sea
88,6697.54,76.11,1.27,8.28,0,Ground_Sea
46,1085.01,23.59,0.26,1.12,178,Ground_Sea
8146,79058.92,9.71,0.16,154.96,0,Ground_Sea
72,5479.8,76.11,1.27,6.78,-145,Ground_Sea
6,85.31,14.22,0.47,0.09,116,Ground_Sea
3,46.79,15.6,0.52,0.05,0,Ground_Sea
47,568.37,12.09,0.4,0.58,0,Ground_Sea
1,19.97,19.97,0.08,0.04,0,Ground_Sea
3,8.99,3.0,0.1,0.01,0,Ground_Sea
6,394.51,65.75,1.1,0.41,0,Ground_Sea
7,211.71,30.24,0.5,0.26,0,Ground_Sea
15,161.34,10.76,0.13,0.35,0,Ground_Sea
5,71.09,14.22,0.47,0.07,0,Ground_Sea
4,110.05,27.51,0.23,0.11,0,Ground_Sea
94,311.73,3.32,0.11,0.39,0,Ground_Sea
17760,168720.0,9.5,0.32,198.58,60,Air_All
190,4438.36,23.36,0.26,4.56,0,Ground_Sea
6,100.91,16.82,0.56,0.12,0,Ground_Sea
1440,27430.13,19.05,0.64,53.76,89,Ground_Sea
123,867.36,7.05,0.12,0.89,0,Ground_Sea
30,1237.01,41.23,0.69,2.67,87,Ground_Sea
35,1874.71,53.56,0.89,1.93,0,Ground_Sea
1,24.95,24.95,0.42,0.03,89,Ground_Sea
18,271.8,15.1,0.5,0.28,0,Ground_Sea
9,21.81,2.42,0.08,0.02,0,Ground_Sea
2600,52801.37,20.31,0.34,103.49,0,Ground_Sea
5,84.1,16.82,0.56,0.1,-145,Ground_Sea
90,5994.0,66.6,0.55,7.41,89,Air_All
6,132.02,22.0,0.37,0.14,207,Ground_Sea
4,63.78,15.94,0.05,0.07,0,Ground_Sea
3,53.13,17.71,0.07,0.05,-207,Ground_Sea
44,163.95,3.73,0.06,0.17,0,Ground_Sea
5409,206791.05,38.23,1.27,255.8,-86,Ground_Sea
268,18310.96,68.32,1.14,18.82,0,Ground_Sea
200,3058.27,15.29,0.25,6.59,87,Ground_Sea
3,65.49,21.83,0.73,0.07,-207,Ground_Sea
400,14400.0,36.0,0.3,31.05,0,Air_All
6,13.03,2.17,0.07,0.01,-178,Ground_Sea
864,1684.8,1.95,0.01,1.73,-88,Air_All
387,1089.02,2.81,0.09,1.35,-116,Ground_Sea
25692,116384.76,4.53,0.15,250.93,0,Ground_Sea
770,20108.36,26.11,0.44,39.41,0,Ground_Sea
16,53.06,3.32,0.11,0.07,0,Ground_Sea
3,141.39,47.13,0.79,0.15,-207,Ground_Sea
18,495.23,27.51,0.23,0.51,0,Ground_Sea
76615,509489.75,6.65,0.22,840.66,-88,Ground_Sea
100,5400.0,54.0,0.9,6.36,-30,Air_All
10,234.38,23.44,0.78,0.24,0,Ground_Sea
3,54.1,18.03,0.3,0.06,-207,Ground_Sea
2828,260176.0,92.0,0.92,429.29,0,Air_All
6,66.1,11.02,0.37,0.07,0,Ground_Sea
61751,194515.65,3.15,0.1,228.94,0,Air_All
13,293.03,22.54,0.38,0.3,0,Ground_Sea
2,53.51,26.76,0.89,0.06,59,Ground_Sea
6,42.91,7.15,0.03,0.04,0,Ground_Sea
7,126.22,18.03,0.3,0.13,116,Ground_Sea
228,7598.95,33.33,1.11,9.4,0,Ground_Sea
34,383.14,11.27,0.38,0.39,-207,Ground_Sea
300,4826.37,16.09,0.27,9.46,0,Ground_Sea
585,18720.0,32.0,1.6,22.03,0,Air_All
51,1217.19,23.87,0.27,1.51,0,Ground_Sea
9,137.45,15.27,0.51,0.14,0,Ground_Sea
11,185.01,16.82,0.56,0.23,0,Ground_Sea
869,5923.93,6.82,0.11,7.33,0,Ground_Sea
912,12596.09,13.81,0.46,14.83,59,Ground_Sea
52,343.51,6.61,0.11,0.35,116,Ground_Sea
1,19.05,19.05,0.64,0.04,0,Ground_Sea
1,47.13,47.13,0.79,0.05,-207,Ground_Sea
257,7465.87,29.05,0.32,9.24,0,Ground_Sea
138,1261.73,9.14,0.15,1.3,0,Ground_Sea
1080,2160.0,2.0,0.07,2.54,0,Air_All
17,242.61,14.27,0.48,0.3,-116,Ground_Sea
3,106.26,35.42,0.3,0.11,0,Ground_Sea
11,274.5,24.95,0.42,0.28,0,Ground_Sea
3,74.86,24.95,0.42,0.08,0,Ground_Sea
71,235.46,3.32,0.11,0.29,-145,Ground_Sea
300,6758.47,22.53,0.38,13.25,0,Ground_Sea
632,10473.05,16.57,0.55,12.96,0,Ground_Sea
60,1561.82,26.03,0.29,1.93,0,Ground_Sea
150,6843.0,45.62,0.76,11.29,-88,Air_All
90273,407131.23,4.51,0.15,671.77,0,Ground_Sea
3,45.74,15.25,0.51,0.05,0,Ground_Sea
47,3625.9,77.15,1.29,4.49,0,Ground_Sea
25,474.97,19.0,0.08,0.49,0,Ground_Sea
27,1611.22,59.67,0.22,1.66,0,Ground_Sea
40,544.11,13.6,0.14,1.17,0,Ground_Sea
40040,82482.4,2.06,0.01,136.1,147,Ground_Sea
783,7639.77,9.76,0.16,9.45,0,Ground_Sea
2,46.9,23.45,0.08,0.06,0,Ground_Sea
35,2301.31,65.75,1.1,2.37,0,Ground_Sea
