Line Item Quantity Bins,Line Item Value Bins,Pack Price Bins,Unit Price Bins,Distance to Warehouse Bins,Delay Bins,Shipment Mode
4,4,1,0,1,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,3,1,3,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,3,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,2,0,2,3,Air_All
4,4,1,0,3,1,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,1,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,3,1,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,0,3,1,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,0,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,0,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,2,0,2,3,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,1,Air_All
4,4,2,0,3,3,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
3,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,3,3,Ground_Sea
4,4,1,0,1,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,1,0,3,0,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,1,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,1,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Air_All
1,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,3,0,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,3,Ground_Sea
2,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,2,0,1,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,1,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,3,3,Air_All
4,4,2,0,1,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
3,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Air_All
3,4,2,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
3,4,2,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,2,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,3,Ground_Sea
3,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,1,3,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,2,0,2,1,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,0,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,1,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Ground_Sea
3,4,2,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
0,4,2,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
1,4,2,0,2,2,Air_All
4,4,2,1,2,2,Air_All
4,4,2,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,1,Air_All
4,4,1,0,2,2,Ground_Sea
3,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
2,4,2,0,2,3,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,0,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
3,4,2,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,2,Ground_Sea
3,4,2,0,2,2,Ground_Sea
4,4,1,0,2,0,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
2,4,1,0,3,0,Ground_Sea
4,4,1,0,3,4,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,1,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,2,0,2,1,Air_All
4,4,2,0,3,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
1,4,2,0,3,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,3,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,3,0,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,1,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,3,3,Ground_Sea
3,4,1,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
3,4,1,0,3,3,Air_All
4,4,2,0,2,1,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,2,2,Air_All
4,4,2,0,1,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,4,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,0,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,0,3,1,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,0,3,3,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,2,0,3,2,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,0,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,2,1,3,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,1,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,1,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,2,0,2,3,Air_All
4,4,2,0,3,2,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,2,0,2,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,2,0,3,3,Air_All
4,4,2,0,2,2,Air_All
3,4,1,0,3,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,2,0,1,1,Air_All
4,4,2,0,2,2,Air_All
4,4,2,0,3,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,0,Ground_Sea
3,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,0,Ground_Sea
0,0,1,0,3,2,Air_All
4,4,2,1,2,3,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
3,4,1,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
3,4,1,0,3,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
3,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
3,4,1,0,2,3,Ground_Sea
4,4,2,0,2,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,1,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,2,0,2,3,Air_All
4,4,1,0,3,1,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,2,2,Air_All
4,4,2,0,3,2,Air_All
3,4,1,0,2,3,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,2,0,2,2,Air_All
4,4,1,0,2,1,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,0,3,1,Ground_Sea
4,4,2,0,3,3,Air_All
4,4,2,0,1,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,3,2,Air_All
2,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,3,0,2,3,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,2,1,2,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,2,0,1,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,1,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,0,2,1,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,0,3,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
3,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,2,0,3,3,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,0,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,1,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
0,1,1,0,3,3,Air_All
4,4,1,0,2,3,Ground_Sea
0,3,3,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,0,3,3,Air_All
4,4,2,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,1,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,2,Ground_Sea
4,4,2,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,2,0,2,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,1,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,1,2,Air_All
4,4,2,0,2,2,Ground_Sea
0,2,2,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,2,Ground_Sea
1,1,1,0,2,1,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,2,3,1,3,Air_All
4,4,2,3,1,2,Air_All
4,4,2,3,1,3,Air_All
4,4,2,3,1,3,Air_All
4,4,2,3,1,3,Air_All
4,4,2,3,1,2,Air_All
4,4,1,0,3,1,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,3,Air_All
4,4,2,3,1,2,Air_All
3,4,4,1,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
3,4,2,1,2,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,0,3,0,Air_All
4,4,2,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,1,2,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,2,0,3,0,Air_All
4,4,1,0,3,2,Air_All
4,4,2,3,1,2,Air_All
4,4,2,3,1,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,2,0,2,3,Air_All
4,4,1,0,2,0,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,2,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
3,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Air_All
2,4,2,0,2,2,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,2,0,2,2,Air_All
4,4,2,0,3,3,Air_All
4,4,2,0,3,3,Air_All
4,4,2,0,1,2,Air_All
4,4,1,0,2,2,Air_All
4,4,2,0,3,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,3,0,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,3,Air_All
1,4,2,0,1,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,3,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Air_All
0,3,1,0,3,2,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,2,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,2,1,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,3,2,Air_All
3,4,2,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,3,Ground_Sea
4,4,1,0,3,0,Ground_Sea
3,4,1,0,2,3,Ground_Sea
3,4,2,0,2,0,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
3,4,1,0,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,2,0,2,3,Air_All
3,4,2,0,2,2,Air_All
3,4,1,0,2,2,Air_All
1,3,1,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,1,Air_All
4,4,1,0,1,2,Air_All
4,4,1,0,2,2,Air_All
4,4,2,0,3,2,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
3,4,1,0,3,2,Air_All
4,4,2,0,3,2,Air_All
2,4,1,0,2,3,Air_All
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,2,0,2,2,Air_All
4,4,1,0,2,1,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,2,Ground_Sea
3,4,1,0,2,0,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,2,0,2,2,Air_All
4,4,1,0,3,3,Air_All
4,4,2,0,2,3,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,3,0,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Air_All
4,4,2,0,3,2,Air_All
4,4,3,1,2,2,Air_All
4,4,1,0,3,2,Air_All
3,4,2,0,2,2,Air_All
4,4,1,0,3,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,0,Ground_Sea
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Air_All
4,4,2,0,2,2,Ground_Sea
4,4,1,0,3,2,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,3,2,Air_All
4,4,2,0,3,2,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,3,3,Ground_Sea
4,4,1,0,2,2,Air_All
4,4,1,0,3,0,Ground_Sea
3,4,1,0,2,2,Air_All
4,4,1,0,2,0,Air_All
4,4,2,3,2,2,Air_All
4,4,2,3,2,2,Air_All
4,4,2,3,2,2,Air_All
4,4,1,0,2,2,Air_All
4,4,2,0,2,2,Air_All
4,4,2,0,2,3,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,3,Air_All
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,2,Air_All
3,4,2,0,3,2,Air_All
4,4,1,0,3,1,Ground_Sea
4,4,1,0,2,3,Ground_Sea
4,4,1,0,2,3,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,3,2,Air_All
4,4,1,0,2,2,Air_All
4,4,1,0,2,2,Ground_Sea
4,4,1,0,2,2,Air_All
3,4,2,0,2,2,Ground_Sea
4,4,2,0,2,2,Air_All
4,4,1,0,3,1,Air_All
4,4,1,0,3,1,Ground_Sea
